No_of_wheels,Battery_Capacity,Vehicle_mass_kg,Driver_mass_kg,C_rr,Grade,area,air_density,radius_of_wheel,Gear_ratio,transmission_efficiency,motor_efficiency,Gross_vehivle_mass,g,motor_controller_efficiency,coefficient_of_drag,Distance_travel,Battery_Capacity_available
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3225,12776.4542
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3241.667,12773.85166
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3258.333,12771.24912
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3275,12768.64659
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3291.667,12766.04405
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3308.333,12763.44151
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3325,12760.83897
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3341.667,12758.23644
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3358.333,12755.6339
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3375,12753.03136
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3391.667,12750.42883
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3408.333,12747.82629
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3425,12745.22375
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3441.667,12742.62121
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3458.333,12740.01868
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3475,12737.41614
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3491.667,12734.8136
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3508.333,12732.21107
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3525,12729.60853
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3541.667,12727.00599
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3558.333,12724.40345
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3575,12721.80092
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3591.667,12719.19838
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3608.333,12716.59584
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3625,12713.9933
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3641.667,12711.39077
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3658.333,12708.78823
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3675,12706.18569
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3691.667,12703.58316
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3708.333,12700.98062
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3725,12698.37808
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3741.667,12695.77554
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3758.333,12693.17301
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3775,12690.57047
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3791.667,12687.96793
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3808.333,12685.3654
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3825,12682.76286
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3841.667,12680.16032
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3858.333,12677.55778
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3875,12674.95525
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3891.667,12672.35271
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3908.333,12669.75017
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3925,12667.14763
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3941.667,12664.5451
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3958.333,12661.94256
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3975,12659.34002
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,3991.667,12656.73749
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4008.333,12654.13495
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4025,12651.53241
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4041.667,12648.92987
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4058.333,12646.32734
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4075,12643.7248
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4091.667,12641.12226
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4108.333,12638.51973
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4125,12635.91719
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4141.667,12633.31465
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4158.333,12630.71211
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4175,12628.10958
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4191.667,12625.50704
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4208.333,12622.9045
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4225,12620.30196
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4241.667,12617.69943
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4258.333,12615.09689
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4275,12612.49435
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4291.667,12609.89182
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4308.333,12607.28928
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4325,12604.68674
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4341.667,12602.0842
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4358.333,12599.48167
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4375,12596.87913
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4391.667,12594.27659
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4408.333,12591.67405
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4425,12589.07152
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4441.667,12586.46898
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4458.333,12583.86644
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4475,12581.26391
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4491.667,12578.66137
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4508.333,12576.05883
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4525,12573.45629
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4541.667,12570.85376
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4558.333,12568.25122
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4575,12565.64868
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4591.667,12563.04615
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4608.333,12560.44361
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4625,12557.84107
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4641.667,12555.23853
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4658.333,12552.636
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4675,12550.03346
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4691.667,12547.43092
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4708.333,12544.82838
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4725,12542.22585
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4741.667,12539.62331
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4758.333,12537.02077
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4775,12534.41824
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4791.667,12531.8157
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4808.333,12529.21316
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4825,12526.61062
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4841.667,12524.00809
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4858.333,12521.40555
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4875,12518.80301
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4891.667,12516.20048
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4908.333,12513.59794
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4925,12510.9954
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4941.667,12508.39286
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4958.333,12505.79033
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4975,12503.18779
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,4991.667,12500.58525
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5008.333,12497.98271
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5025,12495.38018
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5041.667,12492.77764
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5058.333,12490.1751
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5075,12487.57257
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5091.667,12484.97003
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5108.333,12482.36749
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5125,12479.76495
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5141.667,12477.16242
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5158.333,12474.55988
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5175,12471.95734
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5191.667,12469.3548
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5208.333,12466.75227
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5225,12464.14973
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5241.667,12461.54719
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5258.333,12458.94466
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5275,12456.34212
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5291.667,12453.73958
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5308.333,12451.13704
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5325,12448.53451
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5341.667,12445.93197
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5358.333,12443.32943
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5375,12440.7269
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5391.667,12438.12436
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5408.333,12435.52182
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5425,12432.91928
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5441.667,12430.31675
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5458.333,12427.71421
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5475,12425.11167
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5491.667,12422.50913
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5508.333,12419.9066
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5525,12417.30406
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5541.667,12414.70152
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5558.333,12412.09899
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5575,12409.49645
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5591.667,12406.89391
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5608.333,12404.29137
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5625,12401.68884
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5641.667,12399.0863
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5658.333,12396.48376
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5675,12393.88123
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5691.667,12391.27869
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5708.333,12388.67615
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5725,12386.07361
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5741.667,12383.47108
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5758.333,12380.86854
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5775,12378.266
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5791.667,12375.66346
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5808.333,12373.06093
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5825,12370.45839
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5841.667,12367.85585
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5858.333,12365.25332
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5875,12362.65078
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5891.667,12360.04824
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5908.333,12357.4457
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5925,12354.84317
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5941.667,12352.24063
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5958.333,12349.63809
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5975,12347.03555
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,5991.667,12344.43302
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,6008.333,12341.83048
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,6025,12339.22794
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,6041.667,12336.62541
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,6058.333,12334.02287
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,6075,12331.42033
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,6091.667,12328.81779
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,6108.333,12326.21526
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,6125,12323.61272
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,6141.667,12321.01018
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,6158.333,12318.40765
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,6175,12315.80511
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,6191.667,12313.20257
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,6208.333,12310.60003
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,6225,12307.9975
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,6241.667,12305.39496
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,6258.333,12302.79242
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,6275,12300.18988
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,6291.667,12297.58735
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,6308.333,12294.98481
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,6325,12292.38227
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,6341.667,12289.77974
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,6358.333,12287.1772
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,6375,12284.57466
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,6391.667,12281.97212
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,6408.333,12279.36959
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,6425,12276.76705
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,6441.667,12274.16451
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,6458.333,12271.56198
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,6475,12268.95944
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,6491.667,12266.3569
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,6508.333,12263.75436
2,3.7,111,75,0.005,0.034906667,0.875,1.225,0.1524,7.8,0.85,0.9,186,9.81,0.96,0.22,6525,12261.15183
